ZIP,lat,lon,Place,State,St,County,Sub_order,Acc
22720,38.4725,-77.6423,Goldvein,Virginia,VA,Fauquier,61,4
22728,38.5671,-77.7127,Midland,Virginia,VA,Fauquier,61,4
22734,38.5309,-77.8037,Remington,Virginia,VA,Fauquier,61,4
22739,38.5059,-77.5956,Somerville,Virginia,VA,Fauquier,61,4
22742,38.4674,-77.7044,Sumerduck,Virginia,VA,Fauquier,61,4
24072,37.0446,-80.228,Check,Virginia,VA,Floyd,63,1
24079,37.0556,-80.1525,Copper Hill,Virginia,VA,Floyd,63,4
24091,36.8957,-80.3275,Floyd,Virginia,VA,Floyd,63,4
24105,36.899,-80.5757,Indian Valley,Virginia,VA,Floyd,63,4
24380,36.8749,-80.4909,Willis,Virginia,VA,Floyd,63,4
22963,37.8931,-78.3386,Palmyra,Virginia,VA,Fluvanna,65,4
22974,37.9636,-78.2535,Troy,Virginia,VA,Fluvanna,65,4
23022,37.7453,-78.2672,Bremo Bluff,Virginia,VA,Fluvanna,65,4
23055,37.7715,-78.2355,Fork Union,Virginia,VA,Fluvanna,65,4
23084,37.8942,-78.1208,Kents Store,Virginia,VA,Fluvanna,65,4
24065,37.1331,-79.9556,Boones Mill,Virginia,VA,Franklin,67,4
24067,37.0285,-80.0496,Callaway,Virginia,VA,Franklin,67,4
24088,36.9168,-80.0349,Ferrum,Virginia,VA,Franklin,67,4
24092,36.9859,-79.773,Glade Hill,Virginia,VA,Franklin,67,1
24102,36.8393,-79.9904,Henry,Virginia,VA,Franklin,67,4
24137,36.9201,-79.6645,Penhook,Virginia,VA,Franklin,67,4
24146,37.0069,-79.9139,Redwood,Virginia,VA,Franklin,67,4
24151,36.9891,-79.884,Rocky Mount,Virginia,VA,Franklin,67,4
24176,37.0131,-79.6864,Union Hall,Virginia,VA,Franklin,67,4
24184,37.0818,-79.7573,Wirtz,Virginia,VA,Franklin,67,4
22602,39.1501,-78.269,Winchester,Virginia,VA,Frederick,69,4
22603,39.264,-78.1989,Winchester,Virginia,VA,Frederick,69,4
22622,39.2543,-78.0664,Brucetown,Virginia,VA,Frederick,69,4
22624,39.2655,-78.0988,Clear Brook,Virginia,VA,Frederick,69,4
22625,39.3744,-78.3081,Cross Junction,Virginia,VA,Frederick,69,4
22637,39.2887,-78.3417,Gore,Virginia,VA,Frederick,69,4
22645,39.0367,-78.2815,Middletown,Virginia,VA,Frederick,69,4
22654,39.0908,-78.4343,Star Tannery,Virginia,VA,Frederick,69,1
22655,39.0834,-78.1907,Stephens City,Virginia,VA,Frederick,69,4
22656,39.1973,-78.0941,Stephenson,Virginia,VA,Frederick,69,4
24086,37.2743,-80.6343,Eggleston,Virginia,VA,Giles,71,4
24093,37.3669,-80.8634,Glen Lyn,Virginia,VA,Giles,71,4
24124,37.3198,-80.8548,Narrows,Virginia,VA,Giles,71,4
24128,37.3069,-80.5099,Newport,Virginia,VA,Giles,71,4
24134,37.3041,-80.7267,Pearisburg,Virginia,VA,Giles,71,4
24136,37.3312,-80.5975,Pembroke,Virginia,VA,Giles,71,4
24147,37.385,-80.8227,Rich Creek,Virginia,VA,Giles,71,4
24150,37.3665,-80.6717,Ripplemead,Virginia,VA,Giles,71,4
24167,37.2491,-80.7344,Staffordsville,Virginia,VA,Giles,71,4
23001,37.2882,-76.426,Achilles,Virginia,VA,Gloucester,73,4
23003,37.4323,-76.6016,Ark,Virginia,VA,Gloucester,73,4
23018,37.271,-76.4555,Bena,Virginia,VA,Gloucester,73,4
23050,37.5001,-76.454,Dutton,Virginia,VA,Gloucester,73,4
23061,37.4126,-76.5464,Gloucester,Virginia,VA,Gloucester,73,4
23062,37.2585,-76.4959,Gloucester Point,Virginia,VA,Gloucester,73,4
23072,37.2916,-76.4905,Hayes,Virginia,VA,Gloucester,73,4
23107,37.2864,-76.4048,Maryus,Virginia,VA,Gloucester,73,4
23131,37.3122,-76.5188,Ordinary,Virginia,VA,Gloucester,73,4
23154,37.3896,-76.4549,Schley,Virginia,VA,Gloucester,73,4
23155,37.4182,-76.5084,Severn,Virginia,VA,Gloucester,73,4
23178,37.4004,-76.4529,Ware Neck,Virginia,VA,Gloucester,73,4
23183,37.3632,-76.5325,White Marsh,Virginia,VA,Gloucester,73,4
23184,37.291,-76.5094,Wicomico,Virginia,VA,Gloucester,73,4
23190,37.482,-76.6362,Woods Cross Roads,Virginia,VA,Gloucester,73,1
23014,37.7338,-77.8881,Beaumont,Virginia,VA,Goochland,75,4
23038,37.7147,-78.1794,Columbia,Virginia,VA,Goochland,75,4
23039,37.6718,-77.794,Crozier,Virginia,VA,Goochland,75,4
23063,37.7688,-78.0112,Goochland,Virginia,VA,Goochland,75,4
23065,37.7982,-77.9375,Gum Spring,Virginia,VA,Goochland,75,4
23067,37.8252,-77.9899,Hadensville,Virginia,VA,Goochland,75,4
23102,37.7126,-77.8315,Maidens,Virginia,VA,Goochland,75,4
23103,37.638,-77.7077,Manakin Sabot,Virginia,VA,Goochland,75,1
23129,37.704,-77.7853,Oilville,Virginia,VA,Goochland,75,4
23153,37.7526,-77.9125,Sandy Hook,Virginia,VA,Goochland,75,4
23160,37.6454,-77.8283,State Farm,Virginia,VA,Goochland,75,4
24292,36.6106,-81.5839,Whitetop,Virginia,VA,Grayson,77,4
24326,36.7306,-81.1915,Elk Creek,Virginia,VA,Grayson,77,4
24330,36.7247,-81.0042,Fries,Virginia,VA,Grayson,77,4
24348,36.6294,-81.1582,Independence,Virginia,VA,Grayson,77,4
24363,36.6104,-81.3955,Mouth Of Wilson,Virginia,VA,Grayson,77,4
24378,36.8611,-81.4929,Troutdale,Virginia,VA,Grayson,77,1
22935,38.2705,-78.5578,Dyke,Virginia,VA,Greene,79,4
22965,38.3301,-78.475,Quinque,Virginia,VA,Greene,79,4
22968,38.2586,-78.4074,Ruckersville,Virginia,VA,Greene,79,4
22973,38.3121,-78.482,Stanardsville,Virginia,VA,Greene,79,4
23870,36.8143,-77.4683,Jarratt,Virginia,VA,Greensville,81,4
23879,36.5958,-77.5921,Skippers,Virginia,VA,Greensville,81,4
24520,36.5894,-79.0202,Alton,Virginia,VA,Halifax,83,4
24534,36.8637,-78.7862,Clover,Virginia,VA,Halifax,83,4
24535,36.6113,-78.9455,Cluster Springs,Virginia,VA,Halifax,83,4
24539,36.8513,-78.9179,Crystal Hill,Virginia,VA,Halifax,83,4
24558,36.7626,-78.9415,Halifax,Virginia,VA,Halifax,83,4
24577,36.9356,-78.972,Nathalie,Virginia,VA,Halifax,83,4
24589,36.7862,-78.7866,Scottsburg,Virginia,VA,Halifax,83,4
24592,36.6963,-78.9188,South Boston,Virginia,VA,Halifax,83,4
24597,36.7853,-79.1095,Vernon Hill,Virginia,VA,Halifax,83,4
24598,36.6062,-78.7605,Virgilina,Virginia,VA,Halifax,83,4
23005,37.7395,-77.4784,Ashland,Virginia,VA,Hanover,85,4
23015,37.9038,-77.6308,Beaverdam,Virginia,VA,Hanover,85,4
23047,37.8417,-77.5125,Doswell,Virginia,VA,Hanover,85,4
23059,37.7284,-77.5544,Glen Allen,Virginia,VA,Hanover,85,4
23069,37.7701,-77.3216,Hanover,Virginia,VA,Hanover,85,4
23111,37.6281,-77.3395,Mechanicsville,Virginia,VA,Hanover,85,4
23116,37.6691,-77.3294,Mechanicsville,Virginia,VA,Hanover,85,4
23146,37.7337,-77.7,Rockville,Virginia,VA,Hanover,85,4
23162,37.6757,-77.2908,Studley,Virginia,VA,Hanover,85,4
23192,37.8177,-77.6924,Montpelier,Virginia,VA,Hanover,85,4
23058,37.5313,-77.4161,Glen Allen,Virginia,VA,Henrico,87,4
23060,37.6628,-77.534,Glen Allen,Virginia,VA,Henrico,87,4
23075,37.546,-77.3278,Henrico,Virginia,VA,Henrico,87,4
23150,37.5157,-77.2758,Sandston,Virginia,VA,Henrico,87,4
23226,37.5825,-77.5197,Richmond,Virginia,VA,Henrico,87,4
23227,37.6247,-77.4351,Richmond,Virginia,VA,Henrico,87,4
23228,37.4638,-77.398,Henrico,Virginia,VA,Henrico,87,4
23229,37.4638,-77.398,Henrico,Virginia,VA,Henrico,87,4
23230,37.5921,-77.4952,Richmond,Virginia,VA,Henrico,87,4
23231,37.4638,-77.398,Henrico,Virginia,VA,Henrico,87,4
23233,37.4638,-77.398,Henrico,Virginia,VA,Henrico,87,4
23238,37.52,-77.4369,Henrico,Virginia,VA,Henrico,87,1
23242,37.4638,-77.398,Henrico,Virginia,VA,Henrico,87,4
23250,37.5075,-77.3329,Richmond,Virginia,VA,Henrico,87,4
23255,37.4638,-77.398,Henrico,Virginia,VA,Henrico,87,4
23288,37.4638,-77.398,Henrico,Virginia,VA,Henrico,87,4
23289,37.5313,-77.4161,Richmond,Virginia,VA,Henrico,87,4
23294,37.631,-77.546,Henrico,Virginia,VA,Henrico,87,4
24054,36.6596,-79.712,Axton,Virginia,VA,Henry,89,4
24055,36.7534,-80.0055,Bassett,Virginia,VA,Henry,89,4
24078,36.7238,-79.9142,Collinsville,Virginia,VA,Henry,89,4
24089,36.7064,-79.9652,Fieldale,Virginia,VA,Henry,89,4
24148,36.5874,-79.8686,Ridgeway,Virginia,VA,Henry,89,4
24165,36.5968,-80.0373,Spencer,Virginia,VA,Henry,89,4
24168,36.7348,-79.9465,Stanleytown,Virginia,VA,Henry,89,4
24413,38.5152,-79.5613,Blue Grass,Virginia,VA,Highland,91,4
24433,38.4321,-79.4445,Doe Hill,Virginia,VA,Highland,91,4
24442,38.2946,-79.4353,Head Waters,Virginia,VA,Highland,91,1
24458,38.3266,-79.4988,Mc Dowell,Virginia,VA,Highland,91,1
24465,38.4058,-79.5941,Monterey,Virginia,VA,Highland,91,4
24468,38.386,-79.5592,Mustoe,Virginia,VA,Highland,91,4
23304,36.9965,-76.5741,Battery Park,Virginia,VA,Isle of Wight,93,4
23314,36.955,-76.543,Carrollton,Virginia,VA,Isle of Wight,93,4
23315,36.7454,-76.8365,Carrsville,Virginia,VA,Isle of Wight,93,4
23397,36.8989,-76.6877,Isle Of Wight,Virginia,VA,Isle of Wight,93,4
23424,36.9969,-76.5645,Rescue,Virginia,VA,Isle of Wight,93,4
23430,36.9811,-76.6368,Smithfield,Virginia,VA,Isle of Wight,93,4
23431,36.8989,-76.6877,Smithfield,Virginia,VA,Isle of Wight,93,4
23487,36.8369,-76.7324,Windsor,Virginia,VA,Isle of Wight,93,4
23898,36.8437,-76.811,Zuni,Virginia,VA,Isle of Wight,93,4
23081,37.2235,-76.7833,Jamestown,Virginia,VA,James City,95,4
23127,37.3688,-76.7705,Norge,Virginia,VA,James City,95,4
23168,37.3901,-76.8253,Toano,Virginia,VA,James City,95,4
23185,37.2732,-76.7324,Williamsburg,Virginia,VA,James City,95,4
23188,37.3178,-76.7634,Williamsburg,Virginia,VA,James City,95,4
23023,37.7801,-76.9402,Bruington,Virginia,VA,King and Queen,97,4
23085,37.6699,-76.8775,King And Queen Court House,Virginia,VA,King and Queen,97,4
23091,37.6642,-76.8255,Little Plymouth,Virginia,VA,King and Queen,97,4
23108,37.6271,-76.7072,Mascot,Virginia,VA,King and Queen,97,4
23110,37.6135,-76.8101,Mattaponi,Virginia,VA,King and Queen,97,4
23126,37.9226,-77.1449,Newtown,Virginia,VA,King and Queen,97,4
23148,37.8479,-77.055,Saint Stephens Church,Virginia,VA,King and Queen,97,1
23156,37.5213,-76.7099,Shacklefords,Virginia,VA,King and Queen,97,4
23161,37.7146,-76.9352,Stevensville,Virginia,VA,King and Queen,97,4
